,TIME,DISTANCE
0,0.0,0.0
1,0.00157646531496505,4.99592117745539e-05
2,0.00315293062993009,9.93627701134834e-05
3,0.00472939594489514,0.000148213046154578
4,0.00630586125986019,0.000196512812001379
5,0.0141881878346854,0.000429871800210202
6,0.0220705144095107,0.00065007654026918
7,0.0299528409843359,0.000857763966690795
8,0.0378351675591611,0.00105365400862708
9,0.0610031682097423,0.00156859634748774
10,0.0841711688603234,0.00200664382954838
11,0.107339169510905,0.00238336090366404
12,0.130507170161486,0.00271184237578891
13,0.164751958100866,0.00312946639357517
14,0.198996746040246,0.0034835436145015
15,0.233241533979626,0.00378934423404624
16,0.267486321919006,0.00405840289961108
17,0.325813983724076,0.00445285862934117
18,0.384141645529147,0.00478526585892787
19,0.442469307334217,0.00507176733486982
20,0.500796969139288,0.00532417483394223
21,0.606146085699397,0.00571596380443685
22,0.711495202259507,0.00604469437011973
23,0.816844318819617,0.0063275714397312
24,0.922193435379726,0.00657699423863586
25,1.1201626015733,0.00697942497422508
26,1.31813176776688,0.00731617103406764
27,1.51610093396045,0.00760577569217689
28,1.71407010015403,0.00786146134721075
29,2.09892212694628,0.00828818269574796
30,2.48377415373852,0.00864478549127031
31,2.86862618053077,0.00895162626167638
32,3.25347820732301,0.0092230629847739
33,4.02522727819077,0.00969071589349347
34,4.79697634905854,0.0100815238784801
35,5.5687254199263,0.0104182875085383
36,6.34047449079407,0.010716878148275
37,7.92300147742125,0.0112436364978643
38,9.50552846404844,0.0116842086950757
39,11.0880554506756,0.0120643279972404
40,12.6705824373028,0.0124016859532621
41,15.8982978921189,0.0129940788332385
42,19.126013346935,0.0134896375311244
43,22.353728801751,0.0139165435906773
44,25.5814442565671,0.0142942203827897
45,31.9142609038637,0.0149303269926983
46,38.2470775511602,0.0154603660877548
47,44.5798941984568,0.0159138835003601
48,50.9127108457533,0.0163119039154545
49,62.8303510100452,0.0169501657819215
50,74.7479911743371,0.0174773231052912
51,86.665631338629,0.0179239841187633
52,98.5832715029209,0.0183128672456486
53,120.650332612259,0.0189225754085257
54,142.717393721596,0.019422399870416
55,164.784454830934,0.019843623654172
56,186.851515940272,0.0202100571400069
57,216.851515940272,0.0206438205007219
58,246.851515940272,0.0210186365795598
59,276.851515940272,0.0213492627819547
60,306.851515940272,0.0216463999678818
61,336.851515940272,0.0219169874275932
62,366.851515940272,0.0221659687382452
63,396.851515940272,0.0223973407671536
64,426.851515940272,0.0226142096964053
65,456.851515940272,0.022818928081917
66,486.851515940272,0.0230134069649608
67,516.851515940272,0.0231992127953378
68,546.851515940272,0.0233776327609875
69,576.851515940272,0.0235497125028056
