DISTANCE,TIME
0,0
0.00006030150754,0.1006429848
0.0001206030151,0.2020569385
0.0001809045226,0.3042845113
0.0002412060302,0.4073690377
0.0003015075377,0.5113545728
0.0003618090452,0.6162859293
0.0004221105528,0.7222087134
0.0004824120603,0.8291693628
0.0005427135678,0.9372151836
0.0006030150754,1.046394389
0.0006633165829,1.156756137
0.0007236180905,1.26835057
0.000783919598,1.381228854
0.0008442211055,1.495443218
0.0009045226131,1.611046996
0.0009648241206,1.728094668
0.001025125628,1.846641898
0.001085427136,1.966745585
0.001145728643,2.088463897
0.001206030151,2.21185632
0.001266331658,2.336983701
0.001326633166,2.463908297
0.001386934673,2.592693814
0.001447236181,2.723405461
0.001507537688,2.856109994
0.001567839196,2.990875766
0.001628140704,3.127772777
0.001688442211,3.266872723
0.001748743719,3.408249049
0.001809045226,3.551977001
0.001869346734,3.698133678
0.001929648241,3.846798088
0.001989949749,3.998051205
0.002050251256,4.15197602
0.002110552764,4.308657604
0.002170854271,4.468183163
0.002231155779,4.630642101
0.002291457286,4.796126078
0.002351758794,4.964729073
0.002412060302,5.136547446
0.002472361809,5.311680005
0.002532663317,5.49022807
0.002592964824,5.672295539
0.002653266332,5.857988957
0.002713567839,6.047417585
0.002773869347,6.240693472
0.002834170854,6.437931526
0.002894472362,6.639249585
0.002954773869,6.844768496
0.003015075377,7.054612188
0.003075376884,7.268907751
0.003135678392,7.487785515
0.003195979899,7.711379129
0.003256281407,7.939825643
0.003316582915,8.173265593
0.003376884422,8.411843086
0.00343718593,8.655705883
0.003497487437,8.905005492
0.003557788945,9.159897253
0.003618090452,9.420540431
0.00367839196,9.687098312
0.003738693467,9.959738292
0.003798994975,10.23863197
0.003859296482,10.52395527
0.00391959799,10.8158885
0.003979899497,11.1146165
0.004040201005,11.42032868
0.004100502513,11.73321921
0.00416080402,12.05348706
0.004221105528,12.38133614
0.004281407035,12.71697538
0.004341708543,13.0606189
0.00440201005,13.41248605
0.004462311558,13.77280158
0.004522613065,14.14179575
0.004582914573,14.51970443
0.00464321608,14.90676923
0.004703517588,15.30323765
0.004763819095,15.70936316
0.004824120603,16.12540536
0.004884422111,16.5516301
0.004944723618,16.98830963
0.005005025126,17.43572271
0.005065326633,17.89415473
0.005125628141,18.36389792
0.005185929648,18.84525141
0.005246231156,19.33852143
0.005306532663,19.84402144
0.005366834171,20.36207223
0.005427135678,20.89300217
0.005487437186,21.43714727
0.005547738693,21.99485138
0.005608040201,22.56646633
0.005668341709,23.1523521
0.005728643216,23.752877
0.005788944724,24.36841778
0.005849246231,24.99935986
0.005909547739,25.64609744
0.005969849246,26.30903373
0.006030150754,26.98858109
0.006090452261,27.68516121
0.006150753769,28.39920529
0.006211055276,29.13115424
0.006271356784,29.88145883
0.006331658291,30.65057993
0.006391959799,31.43898865
0.006452261307,32.24716655
0.006512562814,33.07560586
0.006572864322,33.92480963
0.006633165829,34.795292
0.006693467337,35.68757832
0.006753768844,36.60220544
0.006814070352,37.53972187
0.006874371859,38.50068799
0.006934673367,39.4856763
0.006994974874,40.49527163
0.007055276382,41.53007134
0.007115577889,42.59068555
0.007175879397,43.6777374
0.007236180905,44.79186324
0.007296482412,45.93371291
0.00735678392,47.10394992
0.007417085427,48.30325175
0.007477386935,49.53231005
0.007537688442,50.7918309
0.00759798995,52.08253509
0.007658291457,53.40515833
0.007718592965,54.76045153
0.007778894472,56.14918106
0.00783919598,57.572129
0.007899497487,59.03009344
0.007959798995,60.52388871
0.008020100503,62.05434569
0.00808040201,63.62231206
0.008140703518,65.2286526
0.008201005025,66.87424946
0.008261306533,68.56000248
0.00832160804,70.28682943
0.008381909548,72.05566637
0.008442211055,73.86746787
0.008502512563,75.72320741
0.00856281407,77.62387759
0.008623115578,79.57049052
0.008683417085,81.56407808
0.008743718593,83.60569227
0.008804020101,85.69640553
0.008864321608,87.83731103
0.008924623116,90.02952306
0.008984924623,92.27417732
0.009045226131,94.57243127
0.009105527638,96.92546448
0.009165829146,99.33447895
0.009226130653,101.8006995
0.009286432161,104.3253741
0.009346733668,106.9097743
0.009407035176,109.5551953
0.009467336683,112.2629569
0.009527638191,115.0344031
0.009587939698,117.8709033
0.009648241206,120.773852
0.009708542714,123.7446695
0.009768844221,126.7848023
0.009829145729,129.8957234
0.009889447236,133.0789327
0.009949748744,136.3359576
0.01001005025,139.6683531
0.01007035176,143.0777023
0.01013065327,146.565617
0.01019095477,150.1337379
0.01025125628,153.7837352
0.01031155779,157.5173088
0.0103718593,161.3361891
0.0104321608,165.2421369
0.01049246231,169.2369446
0.01055276382,173.3224358
0.01061306533,177.5004664
0.01067336683,181.7729247
0.01073366834,186.141732
0.01079396985,190.6088433
0.01085427136,195.176247
0.01091457286,199.8459665
0.01097487437,204.6200597
0.01103517588,209.5006201
0.01109547739,214.4897768
0.01115577889,219.5896955
0.0112160804,224.8025788
0.01127638191,230.1306666
0.01133668342,235.5762367
0.01139698492,241.1416052
0.01145728643,246.8291274
0.01151758794,252.641198
0.01157788945,258.5802515
0.01163819095,264.6487633
0.01169849246,270.8492496
0.01175879397,277.1842684
0.01181909548,283.6564199
0.01187939698,290.2683472
0.01193969849,297.0227364
